datetime,open,high,low,close,volume
1988-12-19T06:00:00Z,276.29001,279.31,275.60999,278.91,0
1988-12-20T06:00:00Z,278.91,280.45001,277.47,277.47,0
1988-12-21T06:00:00Z,277.47,277.82999,276.29999,277.38,0
1988-12-22T06:00:00Z,277.38,277.89001,276.85999,276.87,0
1988-12-23T06:00:00Z,276.87,277.98999,276.87,277.87,0
1988-12-27T06:00:00Z,277.87,278.09,276.73999,276.82999,0
1988-12-28T06:00:00Z,276.82999,277.54999,276.17001,277.07999,0
1988-12-29T06:00:00Z,277.07999,279.42001,277.07999,279.39999,0
1988-12-30T06:00:00Z,279.39999,279.78,277.72,277.72,0
1989-01-03T06:00:00Z,277.72,277.72,273.81,275.31,0
1989-01-04T06:00:00Z,275.31,279.75,275.31,279.42999,0
1989-01-05T06:00:00Z,279.42999,281.51001,279.42999,280.01001,0
1989-01-06T06:00:00Z,280.01001,282.06,280.01001,280.67001,0
1989-01-09T06:00:00Z,280.67001,281.89001,280.32001,280.98001,0
1989-01-10T06:00:00Z,280.98001,281.57999,279.44,280.38,0
1989-01-11T06:00:00Z,280.38,282.01001,280.20999,282.01001,0
1989-01-12T06:00:00Z,282.01001,284.63,282.01001,283.17001,0
1989-01-13T06:00:00Z,283.17001,284.12,282.70999,283.87,0
1989-01-16T06:00:00Z,283.87,284.88,283.63,284.14001,0
1989-01-17T06:00:00Z,284.14001,284.14001,283.06,283.54999,0
1989-01-18T06:00:00Z,283.54999,286.87,282.64999,286.53,0
1989-01-19T06:00:00Z,286.53,287.89999,286.14001,286.89999,0
1989-01-20T06:00:00Z,286.89999,287.04001,285.75,286.63,0
1989-01-23T06:00:00Z,286.63,287.98001,284.5,284.5,0
1989-01-24T06:00:00Z,284.5,288.48999,284.5,288.48999,0
1989-01-25T06:00:00Z,288.48999,289.14999,287.97,289.14001,0
1989-01-26T06:00:00Z,289.14001,292.62,288.13,291.69,0
1989-01-27T06:00:00Z,291.69,296.07999,291.69,293.82001,0
1989-01-30T06:00:00Z,293.82001,295.13,293.54001,294.98999,0
1989-01-31T06:00:00Z,294.98999,297.51001,293.57001,297.47,0
1989-02-01T06:00:00Z,297.47,298.32999,296.22,297.09,0
1989-02-02T06:00:00Z,297.09,297.92001,295.81,296.84,0
1989-02-03T06:00:00Z,296.84,297.66,296.14999,296.97,0
1989-02-06T06:00:00Z,296.97,296.98999,294.95999,296.04001,0
1989-02-07T06:00:00Z,296.04001,300.34,295.78,299.63,0
1989-02-08T06:00:00Z,299.63,300.57001,298.41,298.64999,0
1989-02-09T06:00:00Z,298.64999,298.79001,295.16,296.06,0
1989-02-10T06:00:00Z,296.06,296.06,291.95999,292.01999,0
1989-02-13T06:00:00Z,292.01999,293.07001,290.88,292.54001,0
1989-02-14T06:00:00Z,292.54001,294.37,291.41,291.81,0
1989-02-15T06:00:00Z,291.81,294.42001,291.48999,294.23999,0
1989-02-16T06:00:00Z,294.23999,295.14999,294.22,294.81,0
1989-02-17T06:00:00Z,294.81,297.12,294.69,296.76001,0
1989-02-21T06:00:00Z,296.76001,297.04001,295.16,295.98001,0
1989-02-22T06:00:00Z,295.98001,295.98001,290.76001,290.91,0
1989-02-23T06:00:00Z,290.91,292.04999,289.82999,292.04999,0
1989-02-24T06:00:00Z,292.04999,292.04999,287.13,287.13,0
1989-02-27T06:00:00Z,287.13,288.12,286.26001,287.82001,0
1989-02-28T06:00:00Z,287.82001,289.42001,287.63,288.85999,0
1989-03-01T06:00:00Z,288.85999,290.28,286.45999,287.10999,0
1989-03-02T06:00:00Z,287.10999,290.32001,287.10999,289.95001,0
1989-03-03T06:00:00Z,289.95001,291.17999,289.44,291.17999,0
1989-03-06T06:00:00Z,291.17999,294.81,291.17999,294.81,0
1989-03-07T06:00:00Z,294.81,295.16,293.5,293.87,0
1989-03-08T06:00:00Z,293.87,295.62,293.51001,294.07999,0
1989-03-09T06:00:00Z,294.07999,294.69,293.85001,293.92999,0
1989-03-10T06:00:00Z,293.92999,293.92999,291.60001,292.88,0
1989-03-13T06:00:00Z,292.88,296.17999,292.88,295.32001,0
1989-03-14T06:00:00Z,295.32001,296.29001,294.63,295.14001,0
1989-03-15T06:00:00Z,295.14001,296.78,295.14001,296.67001,0
1989-03-16T06:00:00Z,296.67001,299.98999,296.66,299.44,0
